PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
61,D,2,10,M,20,Run,Rush,3,TE Trips Wing,--,L,L,--,--,--,--,--,2
62,D,3,7,M,17,Pass,Incomplete,0,Trips,--,R,R,--,--,--,--,--,2
63,D,4,7,M,17,Pass,Complete,14,Trips,--,R,L,--,--,--,--,--,2
64,D,1,3,L,3,Run,Rush,-3,DOUBLES,--,BAL,L,--,--,--,--,--,2
65,D,2,6,L,6,Run,Rush,5,DOUBLES,--,BAL,L,--,--,--,--,--,2
66,D,3,1,L,1,Run,"Rush, TD",1,DOUBLES,--,BAL,L,--,--,--,--,--,2
67,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,--,--,--,--,--,--,2
68,K,--,--,M,-40,--,--,--,--,--,--,--,--,--,--,--,--,2
69,D,1,10,M,48,Pass,Incomplete,0,Trips,--,R,L,--,--,--,--,--,2
70,D,2,10,M,48,--,--,--,--,--,--,--,--,--,--,--,--,2
71,D,3,10,L,50,Pass,Incomplete,0,Twins Split,--,R,L,--,--,--,--,--,2
72,K,4,10,L,50,Punt,Out of Bounds,--,--,--,--,--,--,--,--,--,--,2
73,O,1,10,R,48,Run,Rush,2,TE Trips Wing,--,R,L,--,--,--,--,--,2
74,O,2,8,M,46,Run,Rush,1,TE Trips Wing,--,L,L,--,--,--,--,--,2
75,O,3,7,M,45,Pass,Interception,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
76,D,4,15,R,-47,Pass,Interception,0,Ace Twins,--,L,L,--,--,--,--,--,2
77,O,2,2,R,45,Pass,Complete,36,Trips,--,L,R,--,--,--,--,--,2
78,O,1,9,R,9,Run,Rush,8,Ace Twins,--,R,L,--,--,--,--,--,2
79,O,2,1,L,1,Run,Rush,0,PRO,--,L,L,--,--,--,--,--,2
80,O,3,1,L,1,Run,"Rush, TD",1,PRO,--,L,R,--,--,--,--,--,2
81,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,2
82,K,--,--,M,-40,KO,Touchback,--,--,--,--,--,--,--,--,--,--,2
83,S,1,10,M,--,--,--,--,--,--,--,--,--,--,--,--,--,2
84,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
85,D,1,10,R,-32,Run,Rush,0,Ace Twins,--,R,L,--,--,--,--,--,3
86,D,2,10,L,-32,Pass,Complete,5,Ace Twins,--,R,R,--,--,--,--,--,3
87,D,3,5,R,-37,Pass,Incomplete,0,Ace Twins,--,R,L,--,--,--,--,--,3
88,K,4,5,R,-37,Punt Rec,Out of Bounds,--,--,--,--,--,--,--,--,--,--,3
89,O,1,10,L,-21,Run,Rush,13,TE Trips Wing,--,R,R,--,--,--,--,--,3
90,O,1,10,R,-34,Run,"Rush, TD",66,PRO,--,L,L,--,--,--,--,--,3
91,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,3
92,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
93,D,1,10,R,-14,Run,Rush,-4,Doubles Wing,--,R,L,--,--,--,--,--,3
94,D,2,14,L,-10,Run,Rush,5,Doubles Wing,--,L,R,--,--,--,--,--,3
95,D,3,9,R,-15,Pass,Incomplete,0,Doubles Wing,--,L,L,--,--,--,--,--,3
96,K,4,9,L,-15,Punt Rec,Out of Bounds,--,--,--,--,--,--,--,--,--,--,3
97,O,1,10,L,-11,Run,Rush,4,TE Trips Wing,--,R,R,--,--,--,--,--,3
98,O,2,6,R,-15,Run,Rush,1,--,--,R,R,--,--,--,--,--,3
99,O,3,5,R,-16,Run,Rush,7,DOUBLES,--,BAL,L,--,--,--,--,--,3
100,O,1,10,M,-23,Run,Rush,4,PRO,--,R,R,--,--,--,--,--,3
101,O,2,6,R,-27,--,Penalty,-5,TE Trips Wing,--,R,--,--,--,--,--,--,3
102,O,2,11,R,-22,Pass,Sack,-10,TE Trips Wing,--,R,L,--,--,--,--,--,3
103,O,3,21,L,-12,Pass,Incomplete,0,Doubles Wing,--,R,R,--,--,--,--,--,3
104,K,4,21,M,-12,Punt,Downed,--,--,--,--,--,--,--,--,--,--,3
105,D,1,10,R,26,Pass,Sack,-23,DOUBLES,--,BAL,--,--,--,--,--,--,3
106,D,1,33,L,49,Pass,Complete,-17,Trips,--,R,L,--,--,--,--,--,3
107,D,1,50,L,-34,Pass,Incomplete,0,Trips,--,R,R,--,--,--,--,--,3
108,D,2,50,L,-34,Pass,Interception,0,Trips,--,R,R,--,--,--,--,--,3
109,O,1,10,L,-49,Run,Rush,2,Ace Twins,--,L,R,--,--,--,--,--,3
110,O,2,8,M,49,Pass,Complete,18,Ace Twins,--,L,R,--,--,--,--,--,3
111,O,1,10,R,31,Run,Rush,7,Ace Twins,--,L,R,--,--,--,--,--,3
112,O,2,3,R,24,Run,Penalty,0,Doubles Wing,--,R,R,--,--,--,--,--,3
113,O,2,3,R,24,Run,"Rush, TD",24,PRO,--,R,R,--,--,--,--,--,3
114,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,3
115,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
116,D,1,10,R,-38,Run,Rush,7,Twins Split,--,R,R,--,--,--,--,--,3
117,D,2,3,R,-45,Run,Rush,-2,Twins Split,--,L,R,--,--,--,--,--,3
118,D,3,5,R,-43,Pass,Complete,9,Trips,--,L,R,--,--,--,--,--,4
119,D,1,10,R,48,Pass,Incomplete,0,Trips,--,L,L,--,--,--,--,--,4
120,D,2,10,R,48,Run,Rush,0,Trips,--,L,R,--,--,--,--,--,4
121,D,3,10,R,48,Pass,Complete,17,Trips,--,L,L,--,--,--,--,--,4
122,D,1,10,L,31,Pass,Incomplete,0,Trips,--,R,R,--,--,--,--,--,4
123,D,2,10,L,31,Pass,Complete,-15,Trips,--,R,L,--,--,--,--,--,4
124,D,2,25,L,46,Pass,Incomplete,0,Trips Pinch,--,R,R,--,--,--,--,--,4
125,D,3,25,L,46,Pass,Incomplete,0,Trips,--,R,L,--,--,--,--,--,4
126,K,4,25,L,46,Punt Rec,Out of Bounds,--,--,--,--,--,--,--,--,--,--,4
127,O,1,10,R,-33,Run,Rush,11,Doubles Wing,--,R,R,--,--,--,--,--,4
128,O,1,10,R,-44,Run,Rush,-5,PRO,--,L,L,--,--,--,--,--,4
129,O,2,15,M,-39,Run,Rush,2,PRO,--,L,L,--,--,--,--,--,4
130,O,3,13,M,-41,Pass,Complete,32,Trips,--,R,L,--,--,--,--,--,4
131,O,1,10,L,27,Run,Rush,-6,Doubles Wing,--,L,R,--,--,--,--,--,4
132,O,2,16,M,33,Run,Rush,-2,Trips,--,R,R,--,--,--,--,--,4
133,O,3,18,M,35,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,4
134,K,4,18,M,35,Punt,Touchback,--,--,--,--,--,--,--,--,--,--,4
135,D,1,10,M,-20,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,4
136,D,2,10,M,-20,Pass,Incomplete,0,Ace Twins,--,R,R,--,--,--,--,--,4
137,D,3,10,M,-20,Run,Rush,-4,Trips,--,L,R,--,--,--,--,--,4
138,K,4,14,M,-16,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,4
139,O,1,10,L,32,Run,Rush,5,PRO,--,L,L,--,--,--,--,--,4
140,O,2,5,L,27,Run,Rush,4,--,--,--,L,--,--,--,--,--,4
141,O,3,1,L,23,Run,Rush,3,--,--,--,R,--,--,--,--,--,4
142,O,1,10,M,20,Run,Rush,11,Twins Tight Wing,--,L,L,--,--,--,--,--,4
143,O,1,9,L,9,Run,Rush,-5,PRO,--,L,L,--,--,--,--,--,4
144,O,2,14,L,14,Run,Rush,10,PRO,--,L,L,--,--,--,--,--,4
145,O,3,4,L,4,Run,"Rush, TD",4,PRO,--,R,L,--,--,--,--,--,4
146,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,4
147,K,--,--,M,-40,KO,Touchback,--,--,--,--,--,--,--,--,--,--,4
148,D,1,10,M,-20,Run,"Rush, TD",80,DOUBLES,--,BAL,L,--,--,--,--,--,4
149,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,L,--,--,--,--,--,4
150,K,--,--,R,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
151,O,1,10,L,-28,--,--,0,Double Tight,--,BAL,--,--,--,--,--,--,4
152,O,2,10,L,-28,Run,Rush,--,Double Tight,--,BAL,R,--,--,--,--,--,4
1,K,--,--,R,-40,KO Rec,TD,60,--,--,--,--,--,--,--,--,--,1
2,K,--,--,M,3,2 Pt.,Good,--,--,--,--,R,--,--,--,--,--,1
3,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,1
4,D,1,10,R,-43,Run,Rush,-3,Trips,--,L,L,--,--,--,--,--,1
5,D,2,13,L,-40,Pass,Complete,3,DOUBLES,--,BAL,R,--,--,--,--,--,1
6,D,3,10,M,-43,--,Penalty,-5,PRO,--,R,--,--,--,--,--,--,1
7,D,3,15,M,-38,Run,Rush,0,PRO,--,R,R,--,--,--,--,--,1
8,K,4,15,R,-38,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,1
9,S,--,--,L,--,--,--,--,--,--,--,--,--,--,--,--,--,1
10,O,1,10,L,-40,Run,Rush,-5,DOUBLES,--,BAL,R,--,--,--,--,--,1
11,O,2,15,R,-35,Run,Rush,5,Trips,--,L,L,--,--,--,--,--,1
12,O,3,10,L,-40,Run,Rush,15,Unbalanced Pro,--,R,L,--,--,--,--,--,1
13,O,1,10,L,45,Run,Rush,3,Ace Twins,--,L,R,--,--,--,--,--,1
14,O,2,7,R,42,Run,Rush,1,Unbalanced Pro,--,R,R,--,--,--,--,--,1
15,O,3,6,R,41,Pass,Interception,--,Trips,--,L,L,--,--,--,--,--,1
16,D,1,10,R,-46,--,Penalty,-5,PRO,--,L,--,--,--,--,--,--,1
17,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1
18,D,1,15,R,-41,Run,Rush,1,Twins Split,--,L,L,--,--,--,--,--,1
19,D,2,14,M,-42,Pass,Complete,0,DOUBLES,--,BAL,R,--,--,--,--,--,1
20,D,3,14,M,-42,Pass,Incomplete,0,Ace Twins,--,L,R,--,--,--,--,--,1
21,K,4,14,M,-42,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,1
22,O,1,10,M,-25,Run,Rush,3,DOUBLES,--,BAL,R,--,--,--,--,--,1
23,O,2,7,M,-28,Run,Rush,-1,Ace Twins,--,R,L,--,--,--,--,--,1
24,O,3,8,L,-27,Run,Rush,5,Trips,--,R,L,--,--,--,--,--,1
25,K,4,3,L,-32,Punt,Return,--,--,--,--,--,--,--,--,--,--,1
26,D,1,10,L,42,Run,Rush,6,PRO,--,R,L,--,--,--,--,--,1
27,D,2,4,L,36,Run,Rush,2,DOUBLES,--,BAL,R,--,--,--,--,--,1
28,D,3,2,R,34,Run,Rush,5,PRO,--,L,L,--,--,--,--,--,1
29,D,1,10,R,29,Run,Rush,-5,Trips,--,L,L,--,--,--,--,--,1
30,D,2,15,M,34,Pass,Incomplete,0,LIZ,--,L,R,--,--,--,--,--,1
31,D,3,15,M,34,Pass,Complete,4,Trips,--,L,L,--,--,--,--,--,1
32,D,4,11,L,30,Pass,Complete,22,DOUBLES,--,BAL,R,--,--,--,--,--,2
33,D,1,8,M,8,Run,Rush,0,Twins Split,--,R,R,--,--,--,--,--,2
34,D,2,8,R,8,Run,Penalty,-15,LIZ,--,L,L,--,--,--,--,--,2
35,D,2,23,M,23,Pass,Complete,10,DOUBLES,--,BAL,R,--,--,--,--,--,2
36,D,3,13,R,13,--,Penalty,-5,DOUBLES,--,BAL,--,--,--,--,--,--,2
37,D,3,18,R,18,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
38,D,3,18,R,18,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
39,D,3,18,R,18,Run,Rush,-16,DOUBLES,--,BAL,R,--,--,--,--,--,2
40,K,4,34,R,34,Punt Rec,Timeout,0,--,--,--,--,--,--,--,--,--,2
41,K,4,34,R,34,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,2
42,O,1,10,L,-5,Run,Rush,7,DOUBLES,--,BAL,L,--,--,--,--,--,2
43,O,2,3,L,-12,Run,Rush,9,Ace Twins,--,R,L,--,--,--,--,--,2
44,O,1,10,L,-21,Run,Rush,-9,LIZ,--,L,L,--,--,--,--,--,2
45,O,2,19,L,-12,Run,Penalty,-5,Trips,--,L,L,--,--,--,--,--,2
46,O,2,24,L,-7,Run,Rush,-4,Trips,--,R,R,--,--,--,--,--,2
47,O,3,28,L,-3,Run,Rush,7,Trips,--,R,L,--,--,--,--,--,2
48,K,4,21,L,-10,Punt,Out of Bounds,--,--,--,--,--,--,--,--,--,--,2
49,D,1,10,R,25,Pass,Complete,18,DOUBLES,--,BAL,L,--,--,--,--,--,2
50,D,1,7,L,7,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
51,D,2,7,L,7,Run,Rush,4,DOUBLES,--,BAL,R,--,--,--,--,--,2
52,D,3,3,M,3,Run,Rush,1,Twins Split,--,R,L,--,--,--,--,--,2
53,D,4,2,L,2,Run,"Rush, TD",2,LIZ,--,L,L,--,--,--,--,--,2
54,K,--,--,L,3,2 Pt. Defend,No Good,--,--,--,--,R,--,--,--,--,--,2
55,K,--,--,L,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
56,O,1,10,R,-42,Run,Rush,7,DOUBLES,--,BAL,L,--,--,--,--,--,2
57,O,2,3,L,-49,Run,Penalty,-10,Trips,--,R,L,--,--,--,--,--,2
58,O,2,13,L,-39,Run,Rush,-4,Ace Twins,--,R,R,--,--,--,--,--,2
59,O,3,17,L,-35,Run,Penalty,-5,Ace Twins,--,R,L,--,--,--,--,--,2
60,O,3,22,L,-30,Run,Rush,23,Ace Twins,--,R,R,--,--,--,--,--,2
61,O,1,10,R,47,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
62,O,2,10,R,47,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,2
63,O,3,10,R,47,Run,Penalty,-5,DOUBLES,--,BAL,R,--,--,--,--,--,2
64,K,--,--,M,-40,KO,TD,60,--,--,--,--,--,--,--,--,--,3
65,K,--,--,M,3,2 Pt. Defend,Good,--,--,--,--,L,--,--,--,--,--,3
66,K,--,--,R,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
67,O,1,10,L,-39,Run,Rush,-16,EMPTY,--,R,L,--,--,--,--,--,3
68,O,2,26,L,-23,Run,Rush,2,Ace Twins,--,L,R,--,--,--,--,--,3
69,O,3,24,R,-25,Run,Rush,3,DOUBLES,--,BAL,L,--,--,--,--,--,3
70,K,4,21,L,-28,Punt,Out of Bounds,--,--,--,--,--,--,--,--,--,--,3
71,S,--,--,R,--,--,--,--,--,--,--,--,--,--,--,--,--,3
72,D,1,10,R,46,Run,Rush,6,Trips,--,L,R,--,--,--,--,--,3
73,D,2,4,R,40,Run,Rush,-3,Trips,--,L,R,--,--,--,--,--,3
74,D,3,7,R,43,Pass,Complete,20,DOUBLES,--,BAL,R,--,--,--,--,--,3
75,D,1,10,R,23,Run,Rush,-1,PRO,--,L,R,--,--,--,--,--,3
76,D,2,11,R,24,Run,Rush,-14,DOUBLES,--,BAL,R,--,--,--,--,--,3
77,D,3,25,M,38,Pass,Interception,--,DOUBLES,--,BAL,R,--,--,--,--,--,3
78,O,1,10,M,-21,Run,Rush,1,Ace Twins,--,R,R,--,--,--,--,--,3
79,O,2,9,M,-22,Run,Rush,20,Ace Twins,--,L,R,--,--,--,--,--,3
80,O,1,10,M,-42,Run,Rush,29,Trips,--,R,L,--,--,--,--,--,3
81,O,1,10,L,29,Run,Rush,3,Ace Twins,--,L,L,--,--,--,--,--,3
82,O,2,7,L,26,Run,Rush,1,DOUBLES,--,BAL,L,--,--,--,--,--,3
83,O,3,6,L,25,Run,Rush,0,ACE,--,BAL,L,--,--,--,--,--,3
84,O,4,6,L,25,--,Penalty,-5,LIZ,--,L,--,--,--,--,--,--,3
85,O,4,11,L,30,--,Penalty,-5,LIZ,--,L,--,--,--,--,--,--,3
86,K,4,16,L,35,Punt,Fair Catch,--,--,--,--,--,--,--,--,--,--,3
87,D,1,10,M,-11,Run,Penalty,1,DOUBLES,--,BAL,L,--,--,--,--,--,3
88,D,1,9,L,-12,--,Penalty,-5,DOUBLES,--,BAL,--,--,--,--,--,--,3
89,D,1,14,L,-7,Pass,Complete,1,DOUBLES,--,BAL,R,--,--,--,--,--,3
90,D,2,13,R,-8,Run,Penalty,-2,DOUBLES,--,BAL,R,--,--,--,--,--,3
91,D,3,15,R,-6,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,3
92,K,4,15,R,-6,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,3
93,O,1,10,M,40,Run,Rush,3,ACE,--,BAL,L,--,--,--,--,--,3
94,O,2,7,M,37,Pass,Complete,20,LIZ,--,L,R,--,--,--,--,--,3
95,O,1,10,R,17,Run,Rush,-1,Ace Twins,--,L,L,--,--,--,--,--,3
96,O,2,11,R,18,Run,Fumble,0,Trips,--,L,R,--,--,--,--,--,4
97,D,1,10,L,-21,Run,Fumble,0,Ace Twins,--,L,L,--,--,--,--,--,4
98,O,1,10,R,31,Run,Rush,2,--,--,--,L,--,--,--,--,--,4
99,O,2,8,L,29,Run,Penalty,-8,ACE,--,BAL,L,--,--,--,--,--,4
100,O,2,16,L,37,Pass,Penalty,0,LIZ,--,L,L,--,--,--,--,--,4
101,O,2,16,L,37,Run,Rush,10,Trips,--,R,L,--,--,--,--,--,4
102,O,3,6,L,27,Pass,Incomplete,0,Trips,--,R,L,--,--,--,--,--,4
103,O,4,6,L,27,Pass,Interception,--,Tight Double Wing,--,BAL,R,--,--,--,--,--,4
104,D,1,10,L,38,Run,Rush,2,DOUBLES,--,BAL,L,--,--,--,--,--,4
105,D,2,8,L,36,Run,Rush,5,DOUBLES,--,BAL,L,--,--,--,--,--,4
106,D,3,3,L,31,Run,Rush,-1,DOUBLES,--,BAL,L,--,--,--,--,--,4
107,D,4,4,L,32,Pass,Complete,12,Ace Twins,--,L,R,--,--,--,--,--,4
108,D,1,10,M,20,Run,Rush,8,DOUBLES,--,BAL,L,--,--,--,--,--,4
109,D,2,2,R,12,Run,Rush,1,DOUBLES,--,BAL,L,--,--,--,--,--,4
110,D,3,1,M,11,Run,Rush,6,Trips,--,L,R,--,--,--,--,--,4
111,D,1,5,R,5,Run,Penalty,-19,Trips,--,L,R,--,--,--,--,--,4
112,D,1,24,R,24,Pass,Penalty,12,--,--,--,L,--,--,--,--,--,4
113,D,1,12,M,12,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,4
114,D,2,12,M,12,--,Penalty,-5,DOUBLES,--,BAL,--,--,--,--,--,--,4
115,D,2,17,M,17,Run,Rush,0,DOUBLES,--,BAL,L,--,--,--,--,--,4
116,D,3,17,L,17,Run,Rush,2,DOUBLES,--,BAL,L,--,--,--,--,--,4
117,D,4,15,L,15,Pass,"Complete, TD",15,DOUBLES,--,BAL,R,--,--,--,--,--,4
118,K,--,--,M,3,2 Pt. Defend,Good,--,--,--,--,R,--,--,--,--,--,4
119,K,--,--,L,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
120,O,1,10,R,48,Run,Rush,9,Trips,--,L,L,--,--,--,--,--,4
121,O,2,1,L,39,Pass,Complete,7,Trips,--,R,R,--,--,--,--,--,4
122,O,1,10,R,32,Pass,Incomplete,0,Trips,--,L,L,--,--,--,--,--,4
123,O,2,10,M,32,Run,Rush,0,Trips,--,L,L,--,--,--,--,--,4
124,O,3,10,L,32,Run,Rush,17,Trips,--,R,L,--,--,--,--,--,4
125,O,1,10,L,15,Pass,Incomplete,0,--,--,--,R,--,--,--,--,--,4
126,O,2,10,L,15,Run,Rush,8,DOUBLES,--,BAL,L,--,--,--,--,--,4
127,O,3,2,L,7,Pass,Incomplete,0,Tight Double Wing,--,BAL,R,--,--,--,--,--,4
128,O,4,2,M,7,Run,Rush,6,Ace Twins,--,R,R,--,--,--,--,--,4
129,O,1,1,M,1,Run,"Rush, TD",1,ACE,--,BAL,L,--,--,--,--,--,4
130,K,--,--,M,3,2 Pt.,Timeout,--,--,--,--,--,--,--,--,--,--,4
131,K,--,--,M,3,2 Pt.,No Good,--,--,--,--,R,--,--,--,--,--,4
132,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,4
133,D,1,10,R,-26,Run,Rush,-9,DOUBLES,--,BAL,R,--,--,--,--,--,4
134,D,2,19,R,-17,Run,Rush,10,Ace Twins,--,R,R,--,--,--,--,--,4
135,D,3,9,R,-27,Run,Rush,0,Ace Twins,--,R,L,--,--,--,--,--,4
136,K,4,9,M,-27,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,4
137,O,1,10,L,49,Pass,Penalty,-5,Trips,--,R,R,--,--,--,--,--,4
138,O,1,15,M,-46,Run,Rush,4,Trips,--,L,R,--,--,--,--,--,4
139,O,2,11,R,50,Pass,Complete,8,Trips,--,L,L,--,--,--,--,--,4
140,O,3,3,L,42,Pass,Incomplete,0,Trips,--,R,L,--,--,--,--,--,4
141,O,4,3,L,42,Run,Rush,13,LIZ,--,L,R,--,--,--,--,--,4
142,O,1,10,R,29,Pass,Complete,26,Ace Twins,--,R,L,--,--,--,--,--,4
143,O,1,10,M,3,Pass,Interception,--,--,--,R,R,--,--,--,--,--,4
1,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1
2,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1
3,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,1
4,D,1,10,L,-49,Run,Rush,7,Twins Split,--,R,R,--,--,--,--,--,1
5,D,2,3,L,44,Run,Rush,0,Twins Split,--,R,R,--,--,--,--,--,1
6,D,3,3,R,44,Run,Rush,3,Twins Split,--,L,L,--,--,--,--,--,1
7,D,1,10,R,41,Run,Rush,11,Twins Split,--,R,R,--,--,--,--,--,1
8,D,1,10,R,30,Pass,Complete,26,DOUBLES,--,BAL,L,--,--,--,--,--,1
9,D,1,4,L,4,Run,Rush,-2,PRO,--,R,R,--,--,--,--,--,1
10,D,2,6,M,6,Run,Rush,4,PRO,--,R,L,--,--,--,--,--,1
11,D,3,2,L,2,Run,Rush,-18,PRO,--,R,R,--,--,--,--,--,1
12,O,1,10,R,-20,Run,Rush,40,Trips,--,R,L,--,--,--,--,--,1
13,O,1,10,L,40,Run,Rush,-3,LIZ,--,L,R,--,--,--,--,--,1
14,O,2,13,L,43,Run,Rush,4,LIZ,--,R,R,--,--,--,--,--,1
15,O,3,9,M,39,Run,Rush,8,TE Trips Split,--,L,L,--,--,--,--,--,1
16,O,4,1,L,31,Run,Rush,-5,Ace Twins,--,R,L,--,--,--,--,--,1
17,D,1,10,R,-36,Pass,Complete,23,Twins Split,--,R,R,--,--,--,--,--,1
18,D,1,10,R,41,--,Timeout,0,--,--,--,--,--,--,--,--,--,1
19,D,1,10,R,41,Pass,Penalty,-5,DOUBLES,--,BAL,R,--,--,--,--,--,1
20,D,1,15,R,46,Pass,Complete,7,DOUBLES,--,BAL,R,--,--,--,--,--,1
21,D,2,8,R,39,Pass,Incomplete,0,Trips,--,L,R,--,--,--,--,--,1
22,D,3,8,R,39,Pass,Interception,--,DOUBLES,--,BAL,R,--,--,--,--,--,1
23,O,1,10,L,-35,Run,Rush,1,Ace Twins,--,L,R,--,--,--,--,--,1
24,O,2,9,R,-36,Run,Rush,2,DOUBLES,--,BAL,L,--,--,--,--,--,1
25,O,3,7,L,-38,Pass,Complete,40,Trips,--,R,L,--,--,--,--,--,1
26,O,1,10,L,22,Run,Rush,5,DOUBLES,--,BAL,L,--,--,--,--,--,1
27,O,2,5,L,17,Run,Rush,-3,Ace Twins,--,R,R,--,--,--,--,--,1
28,O,3,8,M,20,Run,Rush,4,TE Trips Split,--,R,R,--,--,--,--,--,2
29,O,4,4,R,16,Pass,Incomplete,0,TE Trips Split,--,L,L,--,--,--,--,--,2
30,D,1,10,L,-17,Run,Rush,1,Trips,--,R,R,--,--,--,--,--,2
31,D,2,9,M,-18,Pass,Incomplete,0,Twins Split,--,R,R,--,--,--,--,--,2
32,D,3,9,M,-18,Pass,Incomplete,0,Trips,--,L,L,--,--,--,--,--,2
33,K,4,9,M,-18,Punt Rec,Out of Bounds,--,--,--,--,--,--,--,--,--,--,2
34,O,1,10,L,-49,Run,Rush,2,Ace Twins,--,L,R,--,--,--,--,--,2
35,O,2,8,M,49,Run,Rush,-1,DOUBLES,--,BAL,L,--,--,--,--,--,2
36,O,3,9,M,50,Run,Rush,4,TE Trips Split,--,R,R,--,--,--,--,--,2
37,K,4,5,R,46,Punt,Return,--,--,--,--,--,--,--,--,--,--,2
38,D,1,10,R,40,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
39,D,1,10,R,40,Run,Rush,2,DOUBLES,--,BAL,R,--,--,--,--,--,2
40,D,2,8,R,38,Run,Rush,-10,DOUBLES,--,BAL,L,--,--,--,--,--,2
41,D,3,18,M,48,Pass,Sack,-4,Trips,--,L,L,--,--,--,--,--,2
42,K,4,22,M,-48,Punt,Return,--,--,--,--,--,--,--,--,--,--,2
43,O,1,10,R,-10,Run,Rush,19,Ace Twins,--,R,R,--,--,--,--,--,2
44,O,1,10,R,-29,--,Penalty,-5,Ace Twins,--,R,--,--,--,--,--,--,2
45,O,1,15,R,-24,--,Penalty,-5,TE Trips Split,--,L,--,--,--,--,--,--,2
46,O,1,20,R,-19,Pass,Complete,5,Trips,--,L,L,--,--,--,--,--,2
47,O,2,15,L,-24,Pass,Incomplete,0,TE Trips Split,--,R,R,--,--,--,--,--,2
48,O,3,15,L,-24,Run,Rush,2,Ace Twins,--,L,R,--,--,--,--,--,2
49,K,4,13,L,-26,Punt,Return,--,--,--,--,--,--,--,--,--,--,2
50,D,1,10,R,-43,Run,Rush,9,DOUBLES,--,BAL,L,--,--,--,--,--,2
51,D,2,1,L,48,Pass,Complete,9,DOUBLES,--,BAL,R,--,--,--,--,--,2
52,D,1,10,R,39,Run,Rush,5,DOUBLES,--,BAL,L,--,--,--,--,--,2
53,D,2,5,L,34,Run,Penalty,-13,DOUBLES,--,BAL,R,--,--,--,--,--,2
54,D,2,18,M,47,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
55,D,3,18,M,47,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
56,K,4,18,M,47,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,2
57,O,1,10,L,-22,Pass,Sack,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
58,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
59,O,1,10,L,-29,Run,Rush,-4,Twins,--,L,L,--,--,--,--,--,3
60,O,2,14,L,-25,Run,Rush,-6,Twins,--,L,R,--,--,--,--,--,3
61,O,3,20,R,-19,Run,Rush,4,Twins,--,R,L,--,--,--,--,--,3
62,K,4,16,R,-23,Punt,Return,--,--,--,--,--,--,--,--,--,--,3
63,D,1,10,R,30,Run,Rush,0,Twins Split,--,L,L,--,--,--,--,--,3
64,D,2,10,M,30,Run,Rush,-3,Twins Split,--,L,L,--,--,--,--,--,3
65,D,3,13,L,33,Pass,Complete,4,Trips,--,R,R,--,--,--,--,--,3
